0.0269072005,0.016597512,0.010483209,0.0065316775,0.003954903,0.0025373565,0.0016673335
24.631920925,24.3302585015,32.4523650835,32.4642082305,32.2613024585,30.736085385,27.4739678665
82.334934988,75.6805570275,73.074794749,70.202331887,76.5558892925,75.7091057365,71.9457983185
39.573921927,31.85253507,39.7830538785,39.4582051345,40.2950540775,38.987698103,35.1898695015
14.6473100085,12.262480597,10.8762013845,10.4049875565,9.1643169255,54.6315396895,51.9120455375
30.5869678265,21.8308391615,26.6222230655,24.347618578,23.9346897265,25.8624896625,21.733628757
2.9046345475,2.952141458,3.1291796385,3.4102301205,3.542516865,3.5643581825,3.5307106975
