32,64,128,256,512,1024,2048,4096,4096,4096,4096,4096,4096,4096,4096
0.0548213385,0.096940882,0.1799651785,0.339169447,0.719791649,1.364521026,2.7160748865,5.2770368035,5.3285094705,5.308871235,5.366475792,5.2931571835,5.254961231,5.0897308325,5.2439712785
0.6167495415,0.7045878645,0.9199073265,1.3182985015,2.1706965065,3.8317284545,7.3765097775,14.5158610475,14.674403268,14.6148016905,14.470941722,14.316069231,14.332710204,14.340435609,14.360264199
0.3594932225,0.341618978,0.374122173,0.4503012715,0.6511247735,1.108163091,1.648323463,2.890258601,2.97048483,2.6627749275,8.7293927725,9.1804479705,7.3910570775,7.438290574,6.7651726405
0.415415595,0.416204519,0.459420146,0.5977092695,0.8090539,1.3483331895,2.218634952,4.261856363,4.448806644,4.075987273,3.3114414475,3.039192778,2.9534022605,3.143397021,3.071160906
0.0121217485,0.015713418,0.022722053,0.037156703,0.067560484,0.130630196,0.289578366,0.634228037,0.682363107,0.7190562975,0.7564486015,0.8445944065,0.873383626,0.86072196,0.88837079
2.9910683325,3.1187777625,3.5027600555,4.37212326,6.099400744,9.606748564,16.6092612035,30.745656448,30.7710308715,29.5081006025,33.436207713,34.245846684,32.2305134275,32.2427663005,31.855136488
0.9587800045,0.9654688985,0.9807991175,1.066062491,1.2178846245,1.5400572935,2.273787738,3.820124464,3.62270811,2.9925210745,2.7258452525,8.979467293,7.064339279,7.35367697,6.4423645545
0.4564476175,0.4539654865,0.4742959675,0.5440907195,0.6698185135,0.826319306,1.201341153,1.6857706775,1.534072894,1.409124982,2.14237576,2.1938204895,2.3393877695,2.6573630695,2.805238787
