Size,Time
262144,0.000119976492188
262144,0.000120725898437
262144,0.000124237234375
262144,0.000125729609375
262144,0.0001469100625
524288,0.000202658914062
524288,0.000205138382812
524288,0.000208453992188
524288,0.000210029921875
524288,0.0002295795625
786432,0.000315768554687
786432,0.00032637584375
786432,0.0003290549375
786432,0.000329704304688
786432,0.000330524914063
1048576,0.000353532296875
1048576,0.000445114757813
1048576,0.000463447273437
1048576,0.000491189859375
1048576,0.000497115609375
1310720,0.000528067609375
1310720,0.000530692257813
1310720,0.000595163148438
1310720,0.000600913382813
1310720,0.000601003757813
1572864,0.000675820828125
1572864,0.000681808570313
1572864,0.00071349228125
1572864,0.000736572101562
1572864,0.000747109828125
1835008,0.0007207084375
1835008,0.0008342155
1835008,0.000867180953125
1835008,0.000868860015625
1835008,0.00095377021875
2097152,0.000973934
2097152,0.00100745028125
2097152,0.00100963303906
2097152,0.00101093789844
2097152,0.00101574689844
2359296,0.00109986589062
2359296,0.0011508391875
2359296,0.00115177325781
2359296,0.00129902551563
2359296,0.00133448267187
2621440,0.00120929433594
2621440,0.00121671216406
2621440,0.00123398007812
2621440,0.00128612346875
2621440,0.00130192047656
2883584,0.00141187385156
2883584,0.00149159578906
2883584,0.00166170720313
2883584,0.00167114277344
2883584,0.0016884664375
3145728,0.00153592621875
3145728,0.00156493422656
3145728,0.00158039705469
3145728,0.00175598628906
3145728,0.00188739421875
3407872,0.00152222428125
3407872,0.00162358214844
3407872,0.00182626030469
3407872,0.00193467858594
3407872,0.00205236538281
3670016,0.00164192570313
3670016,0.0017577040625
3670016,0.00189268892187
3670016,0.00198328729688
3670016,0.00355077610937
3932160,0.002197271375
3932160,0.00223150888281
3932160,0.00260239745312
3932160,0.00295590965625
3932160,0.00375935039844
4194304,0.00225168142969
4194304,0.00229319725
4194304,0.00230671019531
4194304,0.00270841009375
4194304,0.00275041316406
4456448,0.00214022414062
4456448,0.00227200482813
4456448,0.00238611477344
4456448,0.0026450584375
4456448,0.0031001611875
4718592,0.00245610039062
4718592,0.00247886096875
4718592,0.00277226242187
4718592,0.00313665561719
4718592,0.00342312991406
4980736,0.00240946358594
4980736,0.00242557970312
4980736,0.00285674339062
4980736,0.00305816751562
4980736,0.00310874088281
5242880,0.00442875939844
5242880,0.00712706682031
5242880,0.00945292488281
5242880,0.0143708275937
5242880,0.0156644770078
5505024,0.00368535471875
5505024,0.00392204735937
5505024,0.00544977145313
5505024,0.005602934375
5505024,0.00708349880469
5767168,0.004152262125
5767168,0.00646162209375
5767168,0.00691116699219
5767168,0.00698870025
5767168,0.00775058196875
6029312,0.00623541310937
6029312,0.00627038480469
6029312,0.00642526846094
6029312,0.0068674749375
6029312,0.00849402596094
6291456,0.004084312
6291456,0.00820494755469
6291456,0.00862561529687
6291456,0.00948916267188
6291456,0.0101002214141
6553600,0.00715221707031
6553600,0.00752173202344
6553600,0.00857880744531
6553600,0.00940388658594
6553600,0.0125285104688
6815744,0.00455284032813
6815744,0.0061115235625
6815744,0.00677300713281
6815744,0.00720232646875
6815744,0.0128305637422
7077888,0.00565558990625
7077888,0.00763645414063
7077888,0.00973854152344
7077888,0.00978126865625
7077888,0.0111682397656
7340032,0.00627589079688
7340032,0.00701192999219
7340032,0.00777637949219
7340032,0.01033215675
7340032,0.0108978640703
7602176,0.00949879244531
7602176,0.0101073277109
7602176,0.0108982602266
7602176,0.0109564695234
7602176,0.0119532595547
7864320,0.009079543125
7864320,0.00946063939062
7864320,0.0111757218281
7864320,0.0130633699453
7864320,0.0131103363047
8126464,0.00651817925
8126464,0.00674379707031
8126464,0.00820191435156
8126464,0.00930629067188
8126464,0.0101641894453
8388608,0.00685999280469
8388608,0.00808587730469
8388608,0.00830659648437
8388608,0.00918446485937
8388608,0.0109588321797
8650752,0.00816068910156
8650752,0.00886399885156
8650752,0.0103484010078
8650752,0.0106616760625
8650752,0.0122377230859
8912896,0.0066502026875
8912896,0.00920014214062
8912896,0.00974561499219
8912896,0.0105317512344
8912896,0.0113584547812
9175040,0.00942829664844
9175040,0.0100451955156
9175040,0.0103734744766
9175040,0.0107197641484
9175040,0.011116973375
9437184,0.0076068864375
9437184,0.00855909735156
9437184,0.00917649100781
9437184,0.0111065818359
9437184,0.0111433241406
9699328,0.00844804703125
9699328,0.00936548124219
9699328,0.00946891245313
9699328,0.0106082815234
9699328,0.0106716849375
9961472,0.0106611733203
9961472,0.0116032578203
9961472,0.0128891243906
9961472,0.0131012375156
9961472,0.0146599083984
10223616,0.0096061683125
10223616,0.00970487675781
10223616,0.00991975816406
10223616,0.010477928375
10223616,0.0133543505781
10485760,0.0130074640781
10485760,0.0135171017109
10485760,0.0141713695
10485760,0.0151569213516
10485760,0.0162266972344
10747904,0.00939798767188
10747904,0.0103031733203
10747904,0.0130309063984
10747904,0.0151280617734
10747904,0.015130371625
11010048,0.0130326855859
11010048,0.0131879975469
11010048,0.0148755099531
11010048,0.0161169400859
11010048,0.0163052796563
11272192,0.0128928022266
11272192,0.0136012513438
11272192,0.0142788822031
11272192,0.0146698133594
11272192,0.0152988317578
11534336,0.0118624639766
11534336,0.0125793488047
11534336,0.0137583104453
11534336,0.0145826991953
11534336,0.0165900254922
11796480,0.00991362896094
11796480,0.0100802814844
11796480,0.0127744245156
11796480,0.0142276189297
11796480,0.014382248
12058624,0.0129772315625
12058624,0.0135621058672
12058624,0.0148657748047
12058624,0.01595384025
12058624,0.0172823483672
12320768,0.0137032276484
12320768,0.0140790310547
12320768,0.0163236543203
12320768,0.0167024343281
12320768,0.020854090625
12582912,0.0122047949141
12582912,0.0138497810391
12582912,0.0149865419141
12582912,0.0163081991875
12582912,0.0168523673438
12845056,0.0121589988984
12845056,0.0128561621562
12845056,0.0132624527266
12845056,0.0145420591953
12845056,0.0148702785781
13107200,0.0126738513047
13107200,0.0134888351172
13107200,0.0137328112656
13107200,0.0147321327578
13107200,0.0168738620312
13369344,0.0129819338672
13369344,0.0133412957812
13369344,0.0134508642891
13369344,0.015616959125
13369344,0.0163667125
13631488,0.0137956027344
13631488,0.0148408934141
13631488,0.0156388321641
13631488,0.016618874
13631488,0.0170798407969
13893632,0.0290185731328
13893632,0.0526286867031
13893632,0.0728008466406
13893632,0.0761550716016
13893632,0.0765273858984
14155776,0.0563231875234
14155776,0.0632332323438
14155776,0.0720769887266
14155776,0.080306021875
14155776,0.0834180626562
14417920,0.0544138304922
14417920,0.0566117855859
14417920,0.0611880675703
14417920,0.068816527
14417920,0.0699607353437
14680064,0.064874992
14680064,0.0699111560078
14680064,0.0728457020938
14680064,0.0748522865547
14680064,0.0800455852656
14942208,0.0631104515625
14942208,0.0642442054453
14942208,0.0672993635937
14942208,0.0780047811484
14942208,0.0807958298906
15204352,0.0702072808672
15204352,0.0717557659219
15204352,0.0756306199141
15204352,0.0804866892188
15204352,0.0807857281641
15466496,0.0566724963984
15466496,0.0668161207031
15466496,0.0727436266797
15466496,0.0770186279219
15466496,0.08078675125
15728640,0.0756198468047
15728640,0.0797911856406
15728640,0.0834172316406
15728640,0.0983932358672
15728640,0.106477130945
15990784,0.0706362422031
15990784,0.0715215977891
15990784,0.0890292400078
15990784,0.0967333940781
15990784,0.11844700168
16252928,0.0695527679766
16252928,0.0871143036172
16252928,0.0887404611797
16252928,0.0933715374453
16252928,0.124198301648
16515072,0.0957329393594
16515072,0.0999697990547
16515072,0.108704123695
16515072,0.109645161633
16515072,0.135857924344
16777216,0.0904822012812
16777216,0.117880700664
16777216,0.137537370438
16777216,0.140796572039
16777216,0.145703592773
17039360,0.107771379164
17039360,0.113493259703
17039360,0.113624953031
17039360,0.138571676656
17039360,0.146764378352
17301504,0.130876575266
17301504,0.13676586
17301504,0.139332889859
17301504,0.146006041477
17301504,0.15254690793
17563648,0.11831579582
17563648,0.127331224961
17563648,0.135914940227
17563648,0.141888358672
17563648,0.153727405945
17825792,0.108348658266
17825792,0.111815963578
17825792,0.129604747773
17825792,0.13983985668
17825792,0.161185824797
18087936,0.109760037094
18087936,0.11135200643
18087936,0.114597104047
18087936,0.133593011211
18087936,0.161274044914
18350080,0.0860420263125
18350080,0.0951127134531
18350080,0.102684436469
18350080,0.121132260305
18350080,0.12836324025
18612224,0.0881718768281
18612224,0.101088690258
18612224,0.102474617227
18612224,0.103782540047
18612224,0.130751809078
18874368,0.0905658266406
18874368,0.0960952459375
18874368,0.133429174148
18874368,0.146608126438
18874368,0.154144156625
19136512,0.0729916682891
19136512,0.0807086208359
19136512,0.0811147307813
19136512,0.084476833625
19136512,0.0860203215703
19398656,0.0924650531484
19398656,0.0952781170625
19398656,0.0997636423438
19398656,0.105378550477
19398656,0.124927317
19660800,0.0897200581953
19660800,0.0901911573594
19660800,0.0984088297812
19660800,0.0999447422187
19660800,0.106301176563
19922944,0.0756003557422
19922944,0.0786598525469
19922944,0.0846119343203
19922944,0.100860253078
19922944,0.117005302953
20185088,0.0911940390234
20185088,0.0913098536875
20185088,0.102369098539
20185088,0.102508364305
20185088,0.103278270867
20447232,0.0689646151563
20447232,0.0820263875703
20447232,0.0911779467734
20447232,0.0933499690312
20447232,0.0950236386094
20709376,0.0767101744297
20709376,0.0894065000625
20709376,0.0918051697344
20709376,0.0940574567969
20709376,0.0969876090703
20971520,0.0751107922969
20971520,0.0761974606875
20971520,0.0799318696172
20971520,0.0874702942422
20971520,0.0936000528125
21233664,0.0814128883047
21233664,0.08602762575
21233664,0.0907069274766
21233664,0.0952183339922
21233664,0.102679855555
21495808,0.0921072351797
21495808,0.0937706198516
21495808,0.101556111258
21495808,0.10328421143
21495808,0.10668564725
21757952,0.0855790788203
21757952,0.0910841993125
21757952,0.0912505135078
21757952,0.0932336085234
21757952,0.116027674484
22020096,0.0911039169688
