Size,Time
32768,0.000165863039062
32768,0.000166743484375
32768,0.0001668461875
32768,0.00017511146875
32768,0.000187345046875
65536,0.000172079140625
65536,0.000175793625
65536,0.000176483585938
65536,0.000177184226563
65536,0.000180666796875
98304,0.00015994078125
98304,0.000192167171875
98304,0.000193997328125
98304,0.000195889492187
98304,0.000202505460937
131072,0.00020183846875
131072,0.000202810578125
131072,0.00021588375
131072,0.000227788070312
131072,0.000232476320313
163840,0.000215370039062
163840,0.000215647164063
163840,0.00021849496875
163840,0.000229576835937
163840,0.000235378460938
196608,0.000224915515625
196608,0.000232737945312
196608,0.000239732867187
196608,0.000240632375
196608,0.000248482546875
229376,0.000234974132813
229376,0.000241968007813
229376,0.000252878320312
229376,0.00025763453125
229376,0.000283016242188
262144,0.000198471070312
262144,0.000233968875
262144,0.000241801070313
262144,0.00025439865625
262144,0.000261704320313
294912,0.000196828375
294912,0.000263525046875
294912,0.00028028321875
294912,0.000280810554688
294912,0.000295383367187
327680,0.0002732111875
327680,0.000278050554687
327680,0.000281936554688
327680,0.000288992679687
327680,0.000308188914062
360448,0.000252402703125
360448,0.000289248835938
360448,0.000315493164062
360448,0.000329904382813
360448,0.000358227492187
393216,0.000281815242188
393216,0.000300131742188
393216,0.000309368984375
393216,0.0003257480625
393216,0.000372911054687
425984,0.000305618617188
425984,0.000322297140625
425984,0.000327259195312
425984,0.00033416890625
425984,0.000353794539062
458752,0.000295083367187
458752,0.000307194273438
458752,0.00031045790625
458752,0.000350191703125
458752,0.000383326734375
491520,0.000347314828125
491520,0.000349431296875
491520,0.00035382478125
491520,0.000355338359375
491520,0.00038428378125
524288,0.00031048278125
524288,0.000354145273438
524288,0.000354983726563
524288,0.000366152375
524288,0.000382200601562
557056,0.000343097648437
557056,0.000354421648437
557056,0.000381257078125
557056,0.000396767953125
557056,0.000470544054688
589824,0.000382011992187
589824,0.000401027976563
589824,0.00040537309375
589824,0.0004120176875
589824,0.000419875367188
622592,0.0003927243125
622592,0.000410501585937
622592,0.000420740484375
622592,0.000477161445313
622592,0.000502184375
655360,0.000417994835937
655360,0.000419074828125
655360,0.000466028679688
655360,0.000477159070313
655360,0.000488295625
688128,0.000427543757812
688128,0.000432467328125
688128,0.000480641328125
688128,0.000484051820312
688128,0.00049458234375
720896,0.000413648117188
720896,0.000432201328125
720896,0.000442158296875
720896,0.00046474446875
720896,0.00048650384375
753664,0.000470207453125
753664,0.000473581703125
753664,0.000476399289062
753664,0.000479849210938
753664,0.000486814429688
786432,0.000440104632813
786432,0.000476078882812
786432,0.00050291396875
786432,0.000505597109375
786432,0.000510136976563
819200,0.000442362484375
819200,0.000458005476563
819200,0.000489287078125
819200,0.0005075085625
819200,0.000537684179687
851968,0.000512884453125
851968,0.000519969460937
851968,0.000522466078125
851968,0.000540778820313
851968,0.000566812265625
884736,0.000492946179687
884736,0.0005427146875
884736,0.000544778804688
884736,0.000554321507813
884736,0.00066363646875
917504,0.000492132796875
917504,0.000536892921875
917504,0.000579472
917504,0.000593590773437
917504,0.0005999883125
950272,0.000496261054687
950272,0.000515903164062
950272,0.0005404073125
950272,0.000590619625
950272,0.000654822265625
983040,0.0005066259375
983040,0.0005644189375
983040,0.000574538820312
983040,0.000588129328125
983040,0.000609289867188
1015808,0.000571161804688
1015808,0.000581155515625
1015808,0.00059015125
1015808,0.0006239
1015808,0.000643827695312
1048576,0.00051135053125
1048576,0.000643402328125
1048576,0.000644577742187
1048576,0.0006484598125
1048576,0.000684752328125
1081344,0.00054877975
1081344,0.000569952664062
1081344,0.000621675351562
1081344,0.000705736265625
1081344,0.00073025840625
1114112,0.000620527515625
1114112,0.000625618429687
1114112,0.000683923125
1114112,0.000749009359375
1114112,0.000775762296875
1146880,0.000542209789063
1146880,0.000622814867188
1146880,0.000659674546875
1146880,0.000683837328125
1146880,0.0007153118125
1179648,0.000593386
1179648,0.000640084117188
1179648,0.000651542039063
1179648,0.000684428335937
1179648,0.000693066726563
1212416,0.000647630570312
1212416,0.000671242867188
1212416,0.000683670429688
1212416,0.000700417539062
1212416,0.00071539625
1245184,0.000668302914063
1245184,0.000710512453125
1245184,0.000719832664062
1245184,0.000731067859375
1245184,0.000781752664063
1277952,0.000615936460937
1277952,0.000691299554687
1277952,0.000773557101562
1277952,0.000785867960938
1277952,0.000791673890625
1310720,0.000646827085937
1310720,0.000684103953125
1310720,0.000753577679688
1310720,0.000763832984375
1310720,0.00076690625
1343488,0.00071461146875
1343488,0.00072325684375
1343488,0.000762491828125
1343488,0.000769280796875
1343488,0.000772162289063
1376256,0.00071235203125
1376256,0.000757897960938
1376256,0.0007818813125
1376256,0.000785555546875
1376256,0.0008388809375
1409024,0.0007342584375
1409024,0.000760669429688
1409024,0.0007654320625
1409024,0.000769943023438
1409024,0.000921030726563
1441792,0.000743060867188
1441792,0.000765168015625
1441792,0.000811330242187
1441792,0.000824331242187
1441792,0.000844737296875
1474560,0.00074515340625
1474560,0.0007742393125
1474560,0.000805829460937
1474560,0.000828774289062
1474560,0.000856968765625
1507328,0.000758243726562
1507328,0.000773960414062
1507328,0.000781745632813
1507328,0.000802137921875
1507328,0.0008870775
1540096,0.000780956703125
1540096,0.00088471303125
1540096,0.000887533742187
1540096,0.000916450578125
1540096,0.000944134375
1572864,0.000739156492187
1572864,0.00074063565625
1572864,0.000770971882813
1572864,0.000831603585938
1572864,0.000847098789063
1605632,0.000794483265625
1605632,0.000821564070312
1605632,0.000859720164063
1605632,0.000914694
1605632,0.000949295898438
1638400,0.00077390878125
1638400,0.000844192539063
1638400,0.000884398523438
1638400,0.000902098703125
1638400,0.000931156898438
1671168,0.000850508976562
1671168,0.000875449632813
1671168,0.0008811974375
1671168,0.0009206425
1671168,0.000930645960937
1703936,0.000875527640625
1703936,0.000885749023438
1703936,0.000910144875
1703936,0.000952441945312
1703936,0.00104103978906
1736704,0.00085998440625
1736704,0.000882864875
1736704,0.00089430390625
1736704,0.0009643425
1736704,0.00103462048437
1769472,0.00089652390625
1769472,0.000940875046875
1769472,0.0009546751875
1769472,0.000985925179688
1769472,0.00114032632031
1802240,0.000889746515625
1802240,0.000916196210937
1802240,0.000919923132813
1802240,0.000929700195312
1802240,0.000992683460938
1835008,0.000917028117188
1835008,0.00093163659375
1835008,0.000981745953125
1835008,0.00105921058594
1835008,0.00117751457031
1867776,0.000878236171875
1867776,0.000958789304687
1867776,0.000968400476562
1867776,0.00102202775781
1867776,0.00108152567969
1900544,0.000927868679687
1900544,0.00103059307812
1900544,0.00103279757812
1900544,0.00104116330469
1900544,0.00106306296875
1933312,0.000941465742187
1933312,0.000942735632812
1933312,0.000975700085937
1933312,0.000979528726562
1933312,0.000994096367187
1966080,0.000943872257812
1966080,0.00100847807031
1966080,0.00104550794531
1966080,0.00113750147656
1966080,0.00124287971875
1998848,0.00096245140625
1998848,0.000982746546875
1998848,0.00102734709375
1998848,0.00102956826563
1998848,0.00118577936719
2031616,0.000993548773437
2031616,0.00102023528125
2031616,0.00109394689062
2031616,0.00113458567188
2031616,0.00116805502344
2064384,0.00098680696875
2064384,0.00107737248438
2064384,0.00109114280469
2064384,0.00111190175781
2064384,0.0012048270625
2097152,0.00110219592187
2097152,0.00115237236719
2097152,0.00119928839844
2097152,0.00120651550781
2097152,0.00122531634375
2129920,0.000967794039062
2129920,0.00107115671094
2129920,0.00107914502344
2129920,0.00117437525
2129920,0.00120473365625
2162688,0.001015405
2162688,0.00106384073437
2162688,0.00107417216406
2162688,0.00110689040625
2162688,0.00113919153906
2195456,0.00104997517969
2195456,0.00105319428906
2195456,0.00105763239062
2195456,0.00105934435156
2195456,0.00116803271094
2228224,0.00107021689063
2228224,0.00108676136719
2228224,0.0011545299375
2228224,0.00116434301562
2228224,0.00117041214844
2260992,0.00101331444531
2260992,0.00107004215625
2260992,0.00107570669531
2260992,0.00113274402344
2260992,0.00118597460156
2293760,0.00113343710938
2293760,0.00119835680469
2293760,0.00128900175
2293760,0.00129824119531
2293760,0.00152891971094
2326528,0.00108231566406
2326528,0.00125968834375
2326528,0.00128986544531
2326528,0.00136111689844
2326528,0.00140505008594
2359296,0.00118852604688
2359296,0.00119450469531
2359296,0.00122908805469
2359296,0.00136225592188
2359296,0.00141064045313
2392064,0.00107393363281
2392064,0.00110353244531
2392064,0.00119648265625
2392064,0.00123102959375
2392064,0.00133551549219
2424832,0.00114729807031
2424832,0.00137926038281
2424832,0.00143994127344
2424832,0.00147094888281
2424832,0.00149272232031
2457600,0.00117077424219
2457600,0.00118108946094
2457600,0.00119288971094
2457600,0.00131478625
2457600,0.00134549955469
2490368,0.00122978028125
2490368,0.00127980184375
2490368,0.00132374341406
2490368,0.00144441035156
2490368,0.0015518320625
2523136,0.00113326671094
2523136,0.00121037847656
2523136,0.00125807415625
2523136,0.00130284586719
2523136,0.00132419879687
2555904,0.00113147466406
2555904,0.00118405671875
2555904,0.00122020196094
2555904,0.00127637954687
2555904,0.001455052125
2588672,0.00121208169531
2588672,0.00126035571875
2588672,0.00126376420313
2588672,0.00126433042969
2588672,0.0015149059375
2621440,0.001269545375
2621440,0.00139245239062
2621440,0.00140028494531
2621440,0.00145747899219
2621440,0.00173839041406
2654208,0.00121000334375
2654208,0.00124343827344
2654208,0.00131014172656
2654208,0.00134266365625
2654208,0.00139888547656
2686976,0.00118034694531
2686976,0.00123013407031
2686976,0.00124497373437
2686976,0.00130145128125
2686976,0.00144965407031
2719744,0.00114921198437
2719744,0.00125648973438
2719744,0.0012622511875
2719744,0.00126887100781
2719744,0.00130754353906
2752512,0.00109017040625
2752512,0.00120712609375
2752512,0.00122802052344
2752512,0.00127260575
2752512,0.00141999502344
2785280,0.001255824
2785280,0.00134037880469
2785280,0.00137378942969
2785280,0.00138551742187
2785280,0.001435854375
2818048,0.00126334059375
2818048,0.00127230035938
2818048,0.00129800529687
2818048,0.00129951503906
2818048,0.00139031458594
2850816,0.00124099636719
2850816,0.00125067216406
2850816,0.00130340307813
2850816,0.00134570048437
2850816,0.00140518142187
2883584,0.00126272147656
2883584,0.00128786504687
2883584,0.00134124391406
2883584,0.00140219980469
2883584,0.00146227759375
2916352,0.00117023321094
2916352,0.00127344333594
2916352,0.00132450746875
2916352,0.00132452376563
2916352,0.00139000288281
2949120,0.00123308102344
2949120,0.00134353869531
2949120,0.00134367369531
2949120,0.00142194892188
2949120,0.00142787514844
2981888,0.00122823045313
2981888,0.00125529630469
2981888,0.001267151125
2981888,0.00142606676562
2981888,0.00145371676562
3014656,0.00125147299219
3014656,0.00126541951562
3014656,0.00126637797656
3014656,0.00139668432031
3014656,0.00146894397656
3047424,0.00127651153125
3047424,0.00132415741406
3047424,0.00134047701563
3047424,0.00149262996094
3047424,0.00149496625
3080192,0.00128315751562
3080192,0.001288903625
3080192,0.00132002621094
3080192,0.0013430103125
3080192,0.00143852810938
3112960,0.00124981135938
3112960,0.00143263034375
3112960,0.00143849648438
3112960,0.00145784067188
3112960,0.00149404435937
