5.551080796,5.3725949175,5.3989483355,5.324443348,5.3581519655,5.3096982585,5.2091096535,5.125396867,5.255858413,4.954199206
14.969965398,14.601344906,14.6426681555,14.708672051,14.572990191,14.565429647,14.353454637,14.3755152995,14.3650275935,14.3229984485
12.12165,9.230655,8.366635,8.204725,8.4897,61.43705,45.234,41.73785,22.86235,19.22085
5.6979459525,4.314837622,4.206891885,4.124273973,3.900677241,3.690247058,3.034351749,3.1071295695,2.9462463575,3.2290398385
0.7482095965,0.7460841205,0.7413582425,0.7458834,0.7467009765,0.779345605,0.85867411,0.8735296605,0.869486572,0.8783266945
65.7587318885,32.7138843325,31.530703423,30.637565712,29.8512137505,56.279484468,46.6028120595,44.757891204,35.4559252635,33.449518939
5.991079985,4.4980112025,4.0033829905,3.6713202645,3.062815483,2.9380182165,19.2627973095,13.8352676015,8.569726816,7.129495094
63.34235,4.699245,3.55888,2.96559,2.73586,3.647725,3.4922,3.59449,3.59547,4.07998
